FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,PED,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
25/07/2018,11,-99,-99,30,31,69,60,13,-99,22,-99,42,-99,55,-99,-99,59,34,-99,-99,-99,30,-99,-99,-99,62,80,69
25/07/2018,12,-99,-99,27,53,54,83,41,-99,38,-99,70,-99,59,-99,-99,63,42,-99,-99,-99,14,-99,-99,-99,68,18,84
25/07/2018,13,-99,-99,30,51,47,60,49,-99,29,-99,33,-99,45,-99,-99,38,36,-99,-99,-99,34,-99,-99,-99,35,34,61
25/07/2018,14,-99,-99,41,36,35,50,51,-99,43,-99,-99,-99,38,-99,-99,43,27,-99,-99,-99,57,-99,-99,-99,45,40,53
25/07/2018,15,-99,-99,49,42,42,27,42,69,49,-99,49,-99,37,-99,-99,46,34,-99,-99,-99,51,-99,-99,-99,36,-99,50
25/07/2018,16,-99,-99,39,31,49,93,27,47,45,-99,43,-99,37,-99,-99,34,29,-99,-99,-99,56,-99,-99,-99,29,-99,53
25/07/2018,17,-99,-99,33,33,45,86,41,48,-99,-99,28,-99,29,-99,-99,37,37,-99,-99,-99,35,-99,-99,-99,30,79,80
25/07/2018,18,-99,-99,79,35,54,49,25,144,-99,-99,32,-99,46,-99,-99,38,31,-99,-99,-99,38,-99,-99,-99,61,143,-99
25/07/2018,19,-99,-99,89,27,23,41,11,35,-99,-99,19,-99,47,-99,-99,31,25,-99,-99,-99,36,-99,-99,-99,38,39,-99
25/07/2018,20,-99,-99,39,10,-99,31,26,24,62,-99,14,-99,30,-99,-99,17,10,-99,-99,-99,14,-99,-99,-99,19,2,-99
25/07/2018,21,-99,-99,22,16,36,38,25,29,8,-99,12,-99,18,-99,-99,21,15,-99,-99,-99,15,-99,-99,-99,17,53,51
25/07/2018,22,-99,-99,13,19,39,39,-99,33,25,-99,20,-99,18,-99,-99,38,17,-99,-99,-99,22,-99,-99,-99,30,56,49
25/07/2018,23,-99,-99,10,16,26,50,4,46,13,-99,28,-99,25,-99,-99,38,18,-99,-99,-99,19,-99,-99,-99,31,53,50
25/07/2018,24,-99,-99,23,22,48,49,26,51,23,-99,25,-99,34,-99,-99,43,25,-99,-99,-99,21,-99,-99,-99,30,61,67
26/07/2018,1,43,-99,24,34,36,11,17,46,24,-99,31,-99,44,-99,-99,41,23,-99,-99,-99,19,-99,-99,-99,40,55,83
26/07/2018,2,38,-99,20,29,22,12,13,42,21,-99,35,-99,37,-99,-99,46,23,-99,-99,-99,19,-99,-99,-99,42,39,79
26/07/2018,3,41,-99,19,29,50,23,15,35,16,-99,29,-99,37,-99,-99,44,19,-99,-99,-99,23,-99,-99,-99,46,52,68
26/07/2018,4,34,-99,18,29,-99,30,20,41,16,-99,31,-99,36,-99,-99,49,20,-99,-99,-99,26,-99,-99,-99,36,44,71
26/07/2018,5,46,-99,24,30,40,45,17,37,19,-99,26,-99,39,-99,-99,60,28,-99,-99,-99,34,-99,-99,-99,47,50,94
26/07/2018,6,46,-99,40,35,53,72,30,45,34,-99,45,-99,53,-99,-99,83,30,-99,-99,-99,37,-99,-99,-99,59,54,104
26/07/2018,7,47,-99,44,51,67,75,46,63,52,-99,56,-99,73,-99,-99,73,30,-99,-99,-99,37,-99,-99,-99,64,71,145
26/07/2018,8,51,-99,64,64,67,111,36,104,47,-99,49,-99,64,-99,-99,75,39,-99,-99,-99,37,-99,-99,-99,52,95,140
26/07/2018,9,51,-99,49,60,65,98,45,77,39,-99,48,-99,60,-99,-99,89,42,-99,-99,-99,36,-99,-99,-99,70,106,122
26/07/2018,10,57,-99,43,54,60,76,57,57,36,-99,62,-99,77,-99,-99,93,34,-99,-99,-99,60,-99,-99,-99,71,55,117
26/07/2018,11,52,-99,51,50,59,55,38,-99,5,-99,38,-99,74,-99,-99,85,58,-99,-99,-99,16,-99,-99,-99,59,61,112
26/07/2018,12,49,-99,22,42,70,50,44,-99,42,-99,32,-99,45,-99,-99,45,32,-99,-99,-99,52,-99,-99,-99,40,17,85
26/07/2018,13,33,-99,25,52,75,56,35,-99,29,-99,33,-99,35,-99,-99,36,33,-99,-99,-99,41,-99,-99,-99,42,13,76
26/07/2018,14,20,-99,5,38,53,87,28,-99,18,-99,21,-99,39,-99,-99,52,37,-99,-99,-99,13,-99,-99,-99,36,-99,26
26/07/2018,15,30,-99,10,37,49,134,25,-99,21,-99,24,-99,28,-99,-99,43,22,-99,-99,-99,48,-99,-99,-99,21,33,34
26/07/2018,16,71,-99,55,51,44,21,40,80,59,-99,67,-99,74,-99,-99,30,44,-99,-99,-99,60,-99,-99,-99,52,195,76
26/07/2018,17,51,-99,70,36,48,68,42,38,121,-99,36,-99,96,-99,-99,52,35,-99,-99,-99,31,-99,-99,-99,21,43,70
26/07/2018,18,47,-99,37,23,30,-99,20,33,22,-99,14,-99,26,-99,-99,-99,26,-99,-99,-99,21,-99,-99,-99,19,18,37
26/07/2018,19,25,-99,28,25,37,9,53,39,31,-99,16,-99,17,-99,-99,22,20,-99,-99,-99,21,-99,-99,-99,21,34,34
26/07/2018,20,24,-99,23,24,23,54,29,36,19,-99,25,-99,14,-99,-99,25,25,-99,-99,-99,17,-99,-99,-99,21,53,51
26/07/2018,21,28,-99,14,24,41,55,18,45,13,-99,26,-99,18,-99,-99,36,30,-99,-99,-99,16,-99,-99,-99,20,67,54
26/07/2018,22,35,-99,34,32,55,59,18,56,21,-99,31,-99,36,-99,-99,42,28,-99,-99,-99,16,-99,-99,-99,25,45,60
26/07/2018,23,36,-99,43,31,55,31,23,41,31,-99,28,-99,42,-99,-99,49,33,-99,-99,-99,18,-99,-99,-99,34,32,45
26/07/2018,24,32,-99,12,30,43,7,18,24,19,-99,29,-99,33,-99,-99,52,26,-99,-99,-99,17,-99,-99,-99,33,28,65
27/07/2018,1,22,-99,16,23,27,15,17,26,1,-99,27,-99,26,-99,-99,40,19,-99,-99,-99,20,-99,-99,-99,38,46,69
27/07/2018,2,31,-99,18,29,39,26,12,24,14,-99,36,-99,34,-99,-99,46,24,-99,-99,-99,19,-99,-99,-99,43,37,93
27/07/2018,3,29,-99,13,30,21,26,7,27,9,-99,28,-99,36,-99,-99,45,20,-99,-99,-99,15,-99,-99,-99,33,31,97
27/07/2018,4,32,-99,18,21,18,28,11,29,8,-99,20,-99,37,-99,-99,41,24,-99,-99,-99,19,-99,-99,-99,35,36,102
27/07/2018,5,35,-99,31,29,29,42,25,30,8,-99,15,-99,38,-99,-99,33,36,-99,-99,-99,17,-99,-99,-99,40,50,113
27/07/2018,6,41,-99,32,45,39,57,24,51,26,-99,27,-99,36,-99,-99,33,50,-99,-99,-99,30,-99,-99,-99,64,64,143
27/07/2018,7,48,-99,49,44,57,91,33,47,60,-99,41,-99,40,-99,-99,73,55,-99,-99,-99,35,-99,-99,-99,55,82,134
27/07/2018,8,53,-99,65,42,75,83,23,108,88,-99,59,-99,63,-99,-99,87,41,-99,-99,-99,32,-99,-99,-99,61,65,134
27/07/2018,9,57,-99,57,50,69,49,23,90,58,-99,69,-99,57,-99,-99,85,42,-99,-99,-99,43,-99,-99,-99,84,94,126
27/07/2018,10,48,-99,43,57,72,54,31,77,48,-99,80,-99,76,-99,-99,83,61,-99,-99,-99,17,-99,-99,-99,100,73,124
27/07/2018,11,53,-99,43,62,75,29,36,74,37,-99,49,-99,66,-99,-99,70,56,-99,-99,-99,-99,-99,-99,-99,66,43,100
27/07/2018,12,42,-99,58,63,75,63,36,35,12,-99,45,-99,51,-99,-99,47,54,-99,-99,-99,-99,-99,-99,-99,51,4,96
27/07/2018,13,31,-99,48,38,56,60,34,14,41,-99,32,-99,38,-99,-99,47,46,-99,-99,-99,-99,-99,-99,-99,30,14,65
27/07/2018,14,32,-99,39,37,65,62,31,8,24,-99,47,-99,19,-99,-99,51,45,-99,-99,-99,-99,-99,-99,-99,31,18,46
27/07/2018,15,42,-99,40,38,64,38,36,13,61,-99,20,-99,36,-99,-99,43,44,-99,-99,-99,-99,-99,-99,-99,34,19,61
27/07/2018,16,41,-99,110,41,60,63,41,91,119,-99,35,-99,54,-99,-99,44,29,-99,-99,-99,-99,-99,-99,-99,-99,67,49
27/07/2018,17,57,-99,12,44,34,-99,29,68,-99,-99,29,-99,31,-99,-99,46,42,-99,-99,-99,-99,-99,-99,-99,-99,121,41
27/07/2018,18,33,-99,25,34,47,-99,35,29,15,-99,34,-99,29,-99,-99,35,22,-99,-99,-99,-99,-99,-99,-99,-99,2,43
27/07/2018,19,38,-99,44,32,30,-99,28,49,32,-99,34,-99,38,-99,-99,38,27,-99,-99,-99,-99,-99,-99,-99,-99,61,38
27/07/2018,20,40,-99,23,24,-99,-99,20,34,18,-99,27,-99,26,-99,-99,30,19,-99,-99,-99,-99,-99,-99,-99,-99,47,28
27/07/2018,21,32,-99,50,27,49,-99,28,40,49,-99,18,-99,50,-99,-99,29,25,-99,-99,-99,-99,-99,-99,-99,-99,5,30
27/07/2018,22,20,-99,-99,19,17,-99,25,13,45,-99,22,-99,38,-99,-99,24,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,27
27/07/2018,23,16,-99,25,14,21,-99,16,10,26,-99,14,-99,18,-99,-99,19,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,19
27/07/2018,24,17,-99,5,12,12,-99,8,11,-99,-99,4,-99,1,-99,-99,4,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,32
28/07/2018,1,10,-99,4,12,16,-99,15,11,-99,-99,8,-99,5,-99,-99,11,11,-99,-99,-99,-99,-99,-99,-99,11,-99,16
28/07/2018,2,8,-99,9,10,5,-99,3,11,-99,-99,11,-99,8,-99,-99,11,14,-99,-99,-99,-99,-99,-99,-99,8,-99,18
28/07/2018,3,12,-99,-99,13,16,-99,-99,20,-99,-99,13,-99,12,-99,-99,12,14,-99,-99,-99,-99,-99,-99,-99,22,-99,21
28/07/2018,4,13,-99,26,18,22,-99,1,13,5,-99,17,-99,16,-99,-99,21,19,-99,-99,-99,-99,-99,25,-99,44,-99,22
28/07/2018,5,13,-99,28,18,19,-99,9,12,21,-99,18,-99,17,-99,-99,26,18,-99,-99,-99,-99,-99,15,-99,21,-99,33
28/07/2018,6,17,-99,25,21,32,-99,11,13,20,-99,20,-99,21,-99,-99,28,21,-99,-99,-99,-99,-99,35,-99,26,-99,49
28/07/2018,7,27,-99,27,25,41,-99,10,25,31,-99,-99,-99,19,-99,-99,40,23,-99,-99,-99,-99,-99,41,-99,21,-99,91
28/07/2018,8,28,-99,27,26,50,-99,14,17,29,-99,-99,-99,25,-99,-99,53,28,-99,-99,-99,-99,-99,58,-99,35,-99,76
28/07/2018,9,33,-99,27,37,54,-99,13,15,17,-99,-99,-99,30,-99,-99,51,39,-99,-99,-99,-99,-99,78,-99,39,-99,73
28/07/2018,10,20,-99,31,49,75,-99,25,43,11,-99,-99,-99,33,-99,-99,54,44,-99,-99,-99,-99,-99,58,-99,21,-99,57
28/07/2018,11,19,-99,9,45,52,-99,24,26,30,-99,-99,-99,36,-99,-99,55,28,-99,-99,-99,-99,-99,43,-99,21,-99,59
28/07/2018,12,16,-99,34,53,57,-99,27,22,22,-99,-99,-99,46,-99,-99,61,45,-99,-99,-99,-99,-99,47,-99,61,-99,35
28/07/2018,13,17,-99,37,51,41,-99,28,24,27,-99,-99,-99,45,-99,-99,49,61,-99,-99,-99,-99,-99,57,-99,33,-99,25
28/07/2018,14,11,-99,-99,39,37,-99,30,8,18,-99,34,-99,25,-99,-99,23,46,-99,-99,-99,-99,-99,41,-99,24,-99,39
28/07/2018,15,7,-99,7,32,27,-99,42,13,25,-99,19,-99,10,-99,-99,21,41,-99,-99,-99,-99,-99,39,-99,32,3,33
28/07/2018,16,15,-99,21,26,28,-99,32,32,21,-99,10,-99,20,-99,-99,26,26,-99,-99,-99,-99,-99,29,-99,37,33,39
28/07/2018,17,14,-99,43,19,37,-99,43,27,64,-99,20,-99,44,-99,-99,48,25,-99,-99,-99,-99,-99,37,-99,47,65,88
28/07/2018,18,43,-99,44,13,25,-99,29,39,-99,-99,15,-99,26,-99,-99,28,15,-99,-99,-99,-99,-99,31,-99,20,22,35
28/07/2018,19,65,-99,19,25,45,5,11,27,17,-99,19,-99,18,-99,-99,36,18,-99,-99,-99,-99,-99,29,-99,24,39,27
28/07/2018,20,31,-99,32,26,48,72,9,20,18,-99,27,-99,26,-99,-99,30,21,-99,-99,-99,-99,-99,37,-99,24,49,24
28/07/2018,21,24,-99,15,18,21,36,16,9,10,-99,19,-99,31,-99,-99,37,17,-99,-99,-99,-99,-99,20,-99,32,16,29
28/07/2018,22,21,-99,10,18,12,34,18,18,16,-99,14,-99,35,-99,-99,33,19,-99,-99,-99,-99,-99,11,-99,27,38,45
28/07/2018,23,27,-99,21,20,19,44,9,7,19,-99,17,-99,28,-99,-99,20,28,-99,-99,-99,-99,-99,23,-99,30,18,45
28/07/2018,24,23,-99,14,22,39,42,14,12,22,-99,19,-99,25,-99,-99,24,23,-99,-99,-99,-99,-99,31,-99,39,21,50
29/07/2018,1,28,-99,14,28,15,22,12,11,16,-99,23,-99,36,-99,-99,37,26,-99,-99,-99,-99,-99,26,-99,34,15,53
29/07/2018,2,30,-99,8,13,27,19,16,15,8,-99,25,-99,36,-99,-99,33,23,-99,-99,-99,-99,-99,-99,-99,39,15,61
29/07/2018,3,29,-99,14,14,42,20,13,24,17,-99,25,-99,21,-99,-99,27,22,-99,-99,-99,-99,-99,25,-99,25,12,53
29/07/2018,4,25,-99,7,20,17,23,2,24,8,-99,19,-99,29,-99,-99,34,13,-99,-99,-99,-99,-99,34,-99,33,24,50
29/07/2018,5,26,-99,20,24,27,32,9,21,18,-99,27,-99,34,-99,-99,38,16,-99,-99,-99,-99,-99,15,-99,31,11,48
29/07/2018,6,30,-99,29,18,23,30,20,27,27,-99,21,-99,19,-99,-99,42,19,-99,-99,-99,-99,-99,18,-99,18,32,50
29/07/2018,7,35,-99,37,26,23,55,23,33,29,-99,30,-99,24,-99,-99,37,31,-99,-99,-99,-99,-99,24,-99,32,43,62
29/07/2018,8,44,-99,38,30,32,42,25,51,26,-99,31,-99,25,-99,-99,33,25,-99,-99,-99,-99,-99,26,-99,30,49,67
29/07/2018,9,30,-99,35,29,51,50,28,27,36,-99,23,-99,24,-99,-99,34,27,-99,-99,-99,-99,-99,44,-99,31,39,50
29/07/2018,10,35,-99,40,35,53,41,20,30,48,-99,46,-99,33,-99,-99,50,36,-99,-99,-99,-99,-99,48,-99,-99,44,55
29/07/2018,11,35,-99,27,33,40,45,25,31,40,-99,42,-99,34,-99,-99,48,27,-99,-99,-99,-99,-99,45,-99,52,33,54
29/07/2018,12,27,-99,37,35,48,57,28,24,40,-99,29,-99,37,-99,-99,49,41,-99,-99,-99,-99,-99,48,-99,39,18,47
29/07/2018,13,29,-99,25,35,49,29,40,3,4,-99,22,-99,26,-99,-99,39,48,-99,-99,-99,-99,-99,51,-99,26,-99,12
29/07/2018,14,17,-99,-99,17,24,17,31,8,-99,-99,-99,-99,12,-99,-99,-99,38,-99,-99,-99,-99,-99,25,-99,14,-99,36
29/07/2018,15,15,-99,-99,15,17,-99,24,11,-99,-99,-99,-99,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,22,-99,19,-99,25
29/07/2018,16,27,-99,-99,9,21,-99,18,35,-99,-99,13,-99,14,-99,-99,30,-99,-99,-99,-99,-99,-99,20,-99,11,-99,24
29/07/2018,17,27,-99,-99,23,39,-99,19,8,-99,-99,24,-99,21,-99,-99,35,21,-99,-99,-99,-99,-99,36,-99,31,-99,50
29/07/2018,18,24,-99,-99,30,24,-99,33,22,-99,-99,30,-99,52,-99,-99,27,11,-99,-99,-99,-99,-99,25,-99,-99,-99,32
29/07/2018,19,31,-99,-99,14,20,37,19,35,-99,-99,25,-99,18,-99,-99,32,21,-99,-99,-99,-99,-99,30,-99,-99,31,50
29/07/2018,20,35,-99,-99,25,37,25,23,30,-99,-99,15,-99,66,-99,-99,35,20,-99,-99,-99,-99,-99,31,-99,13,84,48
29/07/2018,21,31,-99,28,24,39,103,19,21,43,-99,19,-99,35,-99,-99,34,19,-99,-99,-99,-99,-99,24,-99,18,41,35
29/07/2018,22,25,-99,39,23,41,126,8,32,27,-99,24,-99,32,-99,-99,19,22,-99,-99,-99,-99,-99,37,-99,23,27,30
29/07/2018,23,27,-99,69,36,40,19,30,26,68,-99,22,-99,31,-99,-99,37,19,-99,-99,-99,-99,-99,33,-99,24,32,27
29/07/2018,24,22,-99,28,23,-99,25,21,23,18,-99,20,-99,23,-99,-99,35,17,-99,-99,-99,-99,-99,42,-99,20,19,41
30/07/2018,1,31,-99,21,16,25,14,9,12,19,-99,23,-99,38,-99,-99,30,18,-99,-99,-99,-99,-99,29,-99,30,34,42
30/07/2018,2,28,-99,12,22,38,40,8,24,9,-99,21,-99,29,-99,-99,33,18,-99,-99,-99,-99,-99,40,-99,27,15,42
30/07/2018,3,29,-99,7,18,25,8,10,20,-99,-99,22,-99,26,-99,-99,35,15,-99,-99,-99,-99,-99,19,-99,25,14,39
30/07/2018,4,26,-99,11,21,22,29,16,23,2,-99,20,-99,30,-99,-99,28,16,-99,-99,-99,-99,-99,31,-99,25,11,53
30/07/2018,5,29,-99,8,16,38,51,14,25,6,-99,16,-99,22,-99,-99,32,13,-99,-99,-99,-99,-99,43,-99,42,23,64
30/07/2018,6,34,-99,23,21,33,53,12,34,17,-99,23,-99,22,-99,-99,37,13,-99,-99,-99,-99,-99,37,-99,32,35,96
30/07/2018,7,37,-99,20,26,55,148,18,73,57,-99,30,-99,31,-99,-99,53,16,-99,-99,-99,-99,-99,42,-99,24,64,123
30/07/2018,8,41,-99,48,29,56,93,16,121,41,-99,40,-99,39,-99,-99,54,23,-99,-99,-99,-99,-99,36,-99,44,85,131
30/07/2018,9,31,-99,54,48,56,49,-99,60,46,-99,41,-99,46,-99,-99,61,26,-99,-99,-99,-99,-99,47,-99,53,25,105
30/07/2018,10,34,-99,50,46,58,38,20,21,29,-99,33,-99,61,-99,-99,68,37,-99,-99,-99,-99,-99,49,-99,48,35,75
30/07/2018,11,30,-99,39,73,56,40,31,32,46,-99,81,-99,57,-99,-99,73,50,-99,-99,-99,-99,-99,64,-99,63,31,57
30/07/2018,12,25,-99,38,67,72,53,23,34,37,-99,67,-99,62,-99,-99,60,38,-99,-99,-99,-99,-99,61,-99,57,-99,45
30/07/2018,13,18,-99,24,53,50,52,39,17,31,-99,35,-99,38,-99,-99,35,60,-99,-99,-99,-99,-99,46,-99,51,49,45
30/07/2018,14,15,-99,5,40,30,38,57,16,3,-99,20,-99,21,-99,-99,-99,28,-99,-99,-99,-99,-99,35,-99,39,8,23
30/07/2018,15,14,-99,16,29,28,8,36,23,8,-99,19,-99,17,-99,-99,39,27,-99,-99,-99,-99,-99,28,-99,23,18,26
30/07/2018,16,31,-99,39,26,29,121,24,31,24,-99,34,-99,14,-99,-99,31,-99,-99,-99,-99,-99,-99,39,-99,26,44,48
30/07/2018,17,25,-99,24,29,49,37,26,28,58,-99,31,-99,23,-99,-99,57,33,-99,-99,-99,-99,-99,42,-99,26,-99,65
30/07/2018,18,10,-99,42,-99,25,59,43,33,112,-99,26,-99,40,-99,-99,17,29,-99,-99,-99,-99,-99,29,-99,51,49,47
30/07/2018,19,29,-99,19,9,36,-99,23,31,20,-99,10,-99,8,-99,-99,23,19,-99,-99,-99,-99,-99,31,-99,52,25,49
30/07/2018,20,37,-99,26,20,-99,11,8,24,-99,-99,17,-99,28,-99,-99,30,16,-99,-99,-99,-99,-99,25,-99,25,45,42
30/07/2018,21,32,-99,33,25,26,16,12,43,14,-99,17,-99,35,-99,-99,11,23,-99,-99,-99,-99,-99,25,-99,20,38,48
30/07/2018,22,29,-99,32,22,34,29,23,42,26,-99,23,-99,22,-99,-99,19,30,-99,-99,-99,-99,-99,28,-99,23,26,41
30/07/2018,23,31,-99,40,26,26,10,19,26,32,-99,23,-99,23,-99,-99,27,25,-99,-99,-99,-99,-99,38,-99,25,40,30
30/07/2018,24,30,-99,19,32,44,23,31,28,27,-99,27,-99,34,-99,-99,26,20,-99,-99,-99,-99,-99,29,-99,33,30,27
31/07/2018,1,23,-99,20,19,25,-99,22,14,5,-99,24,-99,41,-99,-99,45,16,-99,-99,-99,10,-99,19,-99,37,30,31
31/07/2018,2,17,-99,15,17,34,5,17,8,11,-99,18,-99,23,-99,-99,27,13,-99,-99,-99,15,-99,19,-99,34,26,33
31/07/2018,3,14,-99,14,14,16,21,10,15,13,-99,15,-99,20,-99,-99,23,9,-99,-99,-99,19,-99,26,-99,20,19,51
31/07/2018,4,25,-99,5,13,29,22,4,28,4,-99,13,-99,15,-99,-99,30,11,-99,-99,-99,14,-99,32,-99,15,19,56
31/07/2018,5,23,-99,18,17,31,41,10,38,4,-99,22,-99,21,-99,-99,34,15,-99,-99,-99,14,-99,20,-99,29,23,73
31/07/2018,6,29,-99,21,19,33,48,12,42,9,-99,25,-99,21,-99,-99,39,17,-99,-99,-99,19,-99,45,-99,27,33,78
31/07/2018,7,35,-99,42,18,39,87,30,84,54,-99,19,-99,30,-99,-99,42,21,-99,-99,-99,23,-99,54,-99,31,57,115
31/07/2018,8,51,-99,60,25,65,61,18,115,95,-99,20,-99,31,-99,-99,49,25,-99,-99,-99,27,-99,56,-99,50,55,126
31/07/2018,9,40,-99,40,39,35,36,8,46,52,-99,40,-99,35,-99,-99,48,24,-99,-99,-99,26,-99,71,-99,52,35,96
31/07/2018,10,-99,-99,38,45,47,50,25,35,62,-99,58,-99,35,-99,-99,60,33,-99,-99,-99,16,-99,63,-99,84,28,80
31/07/2018,11,-99,-99,42,47,50,56,30,48,40,-99,44,-99,54,-99,-99,64,53,-99,-99,-99,33,-99,64,-99,61,49,91
31/07/2018,12,-99,-99,29,47,61,36,41,33,41,-99,59,-99,55,-99,-99,62,42,-99,-99,-99,68,-99,72,-99,69,23,85
31/07/2018,13,-99,-99,39,52,72,36,37,18,5,-99,52,-99,62,-99,-99,72,25,-99,-99,-99,52,-99,-99,-99,68,21,72
31/07/2018,14,-99,-99,45,55,71,13,35,-99,57,-99,56,-99,46,-99,-99,55,24,-99,-99,-99,53,-99,-99,-99,54,9,63
31/07/2018,15,32,-99,5,43,51,58,31,29,53,-99,49,-99,37,-99,-99,57,60,-99,-99,-99,62,-99,-99,-99,28,10,52
31/07/2018,16,55,-99,32,45,49,53,42,78,138,-99,20,-99,27,-99,-99,38,51,-99,-99,-99,75,-99,-99,-99,27,104,68
31/07/2018,17,41,-99,111,34,29,24,33,14,42,-99,24,-99,31,-99,-99,34,15,-99,-99,-99,41,-99,38,-99,-99,13,42
31/07/2018,18,42,-99,-99,26,37,-99,13,39,13,-99,34,-99,25,-99,-99,38,26,-99,-99,-99,25,-99,29,-99,-99,65,52
31/07/2018,19,16,-99,37,26,41,46,20,27,39,-99,29,-99,41,-99,-99,44,17,-99,-99,-99,23,-99,34,-99,22,23,34
31/07/2018,20,9,-99,48,21,11,11,34,17,38,-99,21,-99,21,-99,-99,17,19,-99,-99,-99,15,-99,25,-99,13,23,-99
31/07/2018,21,10,-99,17,11,16,17,19,11,1,-99,10,-99,7,-99,-99,17,9,-99,-99,-99,14,-99,18,-99,15,-99,-99
31/07/2018,22,16,-99,28,13,23,21,7,16,29,-99,17,-99,5,-99,-99,15,14,-99,-99,-99,15,-99,27,-99,21,34,-99
31/07/2018,23,22,-99,38,10,32,43,2,19,-99,-99,14,-99,16,-99,-99,30,16,-99,-99,-99,12,-99,29,-99,-99,4,-99
31/07/2018,24,22,-99,7,19,28,43,11,22,-99,-99,23,-99,20,-99,-99,28,15,-99,-99,-99,17,-99,24,-99,-99,25,-99
01/08/2018,1,26,-99,3,22,24,26,20,23,-99,-99,24,-99,20,-99,-99,29,10,-99,-99,-99,12,-99,23,-99,-99,21,-99
01/08/2018,2,21,-99,17,13,28,21,13,44,-99,-99,19,-99,27,-99,-99,33,14,-99,-99,-99,10,-99,11,-99,-99,11,-99
01/08/2018,3,24,-99,17,10,26,21,-99,34,-99,-99,16,-99,22,-99,-99,28,10,-99,-99,-99,9,-99,16,-99,-99,24,-99
01/08/2018,4,21,-99,18,21,34,41,12,10,-99,-99,21,-99,23,-99,-99,29,16,-99,-99,-99,10,-99,29,-99,-99,7,-99
01/08/2018,5,15,-99,14,21,44,40,10,15,-99,-99,20,-99,15,-99,-99,19,23,-99,-99,-99,-99,-99,43,-99,-99,6,-99
01/08/2018,6,15,-99,25,25,36,30,15,12,-99,-99,25,-99,15,-99,-99,25,18,-99,-99,-99,37,-99,36,-99,-99,12,-99
01/08/2018,7,20,-99,31,26,36,38,11,37,-99,-99,31,-99,24,-99,-99,40,18,-99,-99,-99,10,-99,31,-99,-99,60,-99
01/08/2018,8,22,-99,8,33,40,-99,13,111,-99,-99,30,-99,24,-99,-99,45,21,-99,-99,-99,5,-99,30,-99,-99,-99,-99
01/08/2018,9,22,-99,14,27,38,-99,15,-99,-99,-99,27,-99,22,-99,-99,38,21,-99,-99,-99,11,-99,46,-99,-99,-99,-99
01/08/2018,10,7,-99,-99,29,43,38,18,-99,-99,-99,20,-99,18,-99,-99,28,32,-99,-99,-99,21,-99,43,-99,-99,-99,-99
01/08/2018,11,11,-99,2,-99,14,28,17,3,-99,-99,-99,-99,19,-99,-99,26,21,-99,-99,-99,32,-99,18,-99,-99,-99,-99
01/08/2018,12,8,-99,11,18,20,14,22,11,-99,-99,-99,-99,13,-99,-99,18,20,-99,-99,-99,8,-99,22,-99,-99,-99,-99
01/08/2018,13,8,-99,18,17,18,-99,19,10,-99,-99,-99,-99,19,-99,-99,13,8,-99,-99,-99,23,-99,22,-99,-99,-99,-99
01/08/2018,14,8,-99,22,19,16,10,13,11,-99,-99,-99,-99,17,-99,-99,12,-99,-99,-99,-99,18,-99,24,-99,-99,-99,-99
01/08/2018,15,13,-99,13,20,24,2,21,1,-99,-99,-99,-99,15,-99,-99,20,-99,-99,-99,-99,-99,-99,30,-99,-99,-99,-99
01/08/2018,16,11,-99,-99,22,27,15,15,11,-99,-99,-99,-99,20,-99,-99,34,25,-99,-99,-99,-99,-99,25,-99,32,17,-99
01/08/2018,17,11,-99,24,25,29,139,19,17,-99,-99,-99,-99,14,-99,-99,22,22,-99,-99,-99,-99,-99,32,-99,25,13,-99
01/08/2018,18,20,-99,30,18,26,39,20,24,-99,-99,-99,-99,23,-99,-99,23,19,-99,-99,-99,-99,-99,20,-99,34,52,-99
01/08/2018,19,41,-99,64,21,32,26,14,36,-99,-99,20,-99,28,-99,-99,20,19,-99,-99,-99,-99,-99,37,-99,39,67,-99
01/08/2018,20,33,-99,45,34,49,25,10,35,-99,-99,23,-99,45,-99,-99,-99,29,-99,-99,-99,-99,-99,35,-99,40,39,-99
01/08/2018,21,28,-99,33,21,49,31,14,24,-99,-99,19,-99,36,-99,-99,20,23,-99,-99,-99,-99,-99,22,-99,18,6,-99
01/08/2018,22,23,-99,18,16,15,34,14,25,-99,-99,10,-99,19,-99,-99,24,11,-99,-99,-99,-99,-99,26,-99,15,16,-99
01/08/2018,23,13,-99,20,10,11,45,12,25,-99,-99,10,-99,16,-99,-99,22,9,-99,-99,-99,-99,-99,12,-99,15,27,-99
01/08/2018,24,13,-99,37,10,22,-99,10,16,-99,-99,7,-99,18,-99,-99,12,10,-99,-99,-99,25,-99,10,-99,12,19,-99
02/08/2018,1,8,10,16,10,16,15,22,13,-99,-99,10,-99,12,-99,-99,11,10,-99,-99,-99,15,-99,14,-99,10,19,-99
02/08/2018,2,10,9,17,10,21,13,16,13,-99,-99,11,-99,11,-99,-99,-99,11,-99,-99,-99,16,-99,17,-99,9,34,-99
